season,team,player,position,total_snaps,snap_share,rank_improvement,grp,player_contrib_rank
2023,KC,Blake Bell,TE,313,0.010242816938281302,14.0,double,0.14339943713593822
2023,KC,Bryan Cook,FS,522,0.0170822697820538,14.0,double,0.23915177694875323
2023,KC,Bryan Cook,SS,70,0.0022907258328424634,14.0,double,0.03207016165979449
2023,KC,Cam Jones,LB,81,0.002650697035146279,14.0,double,0.03710975849204791
2023,KC,Chamarri Conner,FS,466,0.015249689115779829,14.0,double,0.2134956476209176
2023,KC,Charles Omenihu,DE,503,0.016460501341710846,14.0,double,0.23044701878395185
2023,KC,Chris Jones,DT,949,0.031055697362392828,14.0,double,0.4347797630734996
2023,KC,Clyde Edwards-Helaire,RB,285,0.009326526605144317,14.0,double,0.13057137247202044
2023,KC,Cole Christiansen,LB,0,0.0,14.0,double,0.0
2023,KC,Creed Humphrey,C,1381,0.04519274821650632,14.0,double,0.6326984750310884
2023,KC,Darius Harris,LB,0,0.0,14.0,double,0.0
2023,KC,Deneric Prince,RB,0,0.0,14.0,double,0.0
2023,KC,Deon Bush,SS,97,0.0031742915112245567,14.0,double,0.04444008115714379
2023,KC,Derrick Nnadi,DT,505,0.01652595065122063,14.0,double,0.23136330911708883
2023,KC,Donovan Smith,T,1038,0.033968191635578245,14.0,double,0.47555468289809544
2023,KC,Drue Tranquill,LB,718,0.0234963021140127,14.0,double,0.32894822959617775
2023,KC,Ekow Boye-Doe,CB,15,0.0004908698213233851,14.0,double,0.006872177498527391
2023,KC,Felix Anudike-Uzomah,DE,225,0.007363047319850775,14.0,double,0.10308266247791086
2023,KC,George Karlaftis III,DE,973,0.031841089076510246,14.0,double,0.44577524707114347
2023,KC,Harrison Butker,K,0,0.0,14.0,double,0.0
2023,KC,Isiah Pacheco,RB,781,0.025557955363570913,14.0,double,0.3578113750899928
2023,KC,Jack Cochrane,LB,180,0.005890437855880621,14.0,double,0.08246612998232869
2023,KC,James Winchester,LS,0,0.0,14.0,double,0.0
2023,KC,Jawaan Taylor,T,1365,0.04466915374042804,14.0,double,0.6253681523659926
2023,KC,Jaylen Watson,CB,532,0.017409516329602723,14.0,double,0.24373322861443814
2023,KC,Jerick McKinnon,RB,281,0.009195627986124746,14.0,double,0.12873879180574643
2023,KC,Joe Thuney,G,1213,0.0396950062176844,14.0,double,0.5557300870475816
2023,KC,Joshua Williams,CB,418,0.013678905687544997,14.0,double,0.19150467962562995
2023,KC,Justin Reid,SS,1247,0.040807644479350744,14.0,double,0.5713070227109104
2023,KC,Justin Watson,WR,692,0.022645461090385496,14.0,double,0.3170364552653969
2023,KC,Justyn Ross,WR,139,0.0045487270109300345,14.0,double,0.06368217815302048
2023,KC,Kadarius Toney,WR,230,0.007526670593625238,14.0,double,0.10537338831075332
2023,KC,Keondre Coburn,NT,9,0.00029452189279403104,14.0,double,0.004123306499116434
2023,KC,L'Jarius Sneed,CB,1262,0.041298514300674126,14.0,double,0.5781792002094378
2023,KC,La'Mical Perine,RB,59,0.0019307546305386478,14.0,double,0.02703056482754107
2023,KC,Leo Chenal,LB,523,0.01711499443680869,14.0,double,0.23960992211532167
2023,KC,Lucas Niang,T,58,0.0018980299757837555,14.0,double,0.02657241966097258
2023,KC,Malik Herring,DE,213,0.006970351462792067,14.0,double,0.09758492047908894
2023,KC,Marquez Valdes-Scantling,WR,803,0.026277897768178547,14.0,double,0.36789056875449966
2023,KC,Matt Bushman,TE,7,0.00022907258328424635,14.0,double,0.003207016165979449
2023,KC,Matt Dickerson,DT,206,0.0067412788795078215,14.0,double,0.0943779043131095
2023,KC,Mecole Hardman,WR,191,0.006250409058184436,14.0,double,0.0875057268145821
2023,KC,Michael Danna,DE,932,0.030499378231559657,14.0,double,0.4269912952418352
2023,KC,Mike Caliendo,G,64,0.0020943779043131093,14.0,double,0.029321290660383532
2023,KC,Mike Edwards,FS,811,0.026539695006217685,14.0,double,0.37155573008704756
2023,KC,Mike Pennel,NT,160,0.005235944760782774,14.0,double,0.07330322665095883
2023,KC,Montrell Washington,WR,2,6.544930950978467e-05,14.0,double,0.0009162903331369854
2023,KC,Neil Farrell,DT,62,0.002028928594803325,14.0,double,0.02840500032724655
2023,KC,Nic Jones,CB,68,0.002225276523332679,14.0,double,0.031153871326657503
2023,KC,Nick Allegretti,G,253,0.00827933765298776,14.0,double,0.11591072714182865
2023,KC,Nick Bolton,LB,709,0.023201780221218667,14.0,double,0.32482492309706135
2023,KC,Noah Gray,TE,746,0.024412592447149682,14.0,double,0.34177629426009554
2023,KC,Patrick Mahomes,QB,1340,0.04385103737155573,14.0,double,0.6139145232017803
2023,KC,Prince Tega Wanogho,T,16,0.0005235944760782773,14.0,double,0.007330322665095883
2023,KC,Rashee Rice,WR,854,0.027946855160678054,14.0,double,0.39125597224949277
2023,KC,Richie James,WR,193,0.006315858367694221,14.0,double,0.08842201714771909
2023,KC,Skyy Moore,WR,495,0.016198704103671708,14.0,double,0.22678185745140392
2023,KC,Tershawn Wharton,DT,523,0.01711499443680869,14.0,double,0.23960992211532167
2023,KC,Tommy Townsend,P,0,0.0,14.0,double,0.0
2023,KC,Travis Kelce,TE,1019,0.03334642319523529,14.0,double,0.4668499247332941
2023,KC,Trent McDuffie,CB,1243,0.040676745860331175,14.0,double,0.5694744420446365
2023,KC,Trey Smith,G,1375,0.04499640028797696,14.0,double,0.6299496040316774
2023,KC,Wanya Morris,T,339,0.011093657961908502,14.0,double,0.15531121146671903
2023,KC,Willie Gay Jr.,LB,697,0.02280908436415996,14.0,double,0.31932718109823943
2023,LA,Aaron Donald,DT,918,0.03483870967741935,-2.0,double,-0.0696774193548387
2023,LA,Ahkello Witherspoon,CB,1115,0.042314990512333964,-2.0,double,-0.08462998102466793
2023,LA,Alaric Jackson,T,1027,0.0389753320683112,-2.0,double,-0.0779506641366224
2023,LA,Alex Ward,LS,0,0.0,-2.0,double,-0.0
2023,LA,Austin Trammell,WR,73,0.0027703984819734346,-2.0,double,-0.005540796963946869
2023,LA,Ben Skowronek,WR,225,0.008538899430740038,-2.0,double,-0.017077798861480076
2023,LA,Bobby Brown,NT,335,0.012713472485768502,-2.0,double,-0.025426944971537004
2023,LA,Brett Maher,K,0,0.0,-2.0,double,-0.0
2023,LA,Brett Rypien,QB,78,0.0029601518026565465,-2.0,double,-0.005920303605313093
2023,LA,Brian Allen,C,34,0.0012903225806451613,-2.0,double,-0.0025806451612903226
2023,LA,Brycen Hopkins,TE,97,0.003681214421252372,-2.0,double,-0.007362428842504744
2023,LA,Byron Young,LB,1023,0.03882352941176471,-2.0,double,-0.07764705882352942
2023,LA,Cam Akers,RB,28,0.001062618595825427,-2.0,double,-0.002125237191650854
2023,LA,Carson Tinker,LS,0,0.0,-2.0,double,-0.0
2023,LA,Carson Wentz,QB,70,0.0026565464895635673,-2.0,double,-0.005313092979127135
2023,LA,Christian Rozeboom,LB,577,0.02189753320683112,-2.0,double,-0.04379506641366224
2023,LA,Cobie Durant,CB,684,0.025958254269449716,-2.0,double,-0.05191650853889943
2023,LA,Coleman Shelton,C,1091,0.04140417457305503,-2.0,double,-0.08280834914611006
2023,LA,Coleman Shelton,G,81,0.003074003795066414,-2.0,double,-0.006148007590132828
2023,LA,Cooper Kupp,WR,768,0.029146110056925995,-2.0,double,-0.05829222011385199
2023,LA,Cory Durden,DT,44,0.0016698292220113852,-2.0,double,-0.0033396584440227705
2023,LA,Darrell Henderson,RB,126,0.004781783681214421,-2.0,double,-0.009563567362428842
2023,LA,Davis Allen,TE,211,0.008007590132827324,-2.0,double,-0.016015180265654648
2023,LA,Demarcus Robinson,WR,446,0.016925996204933586,-2.0,double,-0.03385199240986717
2023,LA,Derion Kendrick,CB,871,0.033055028462998105,-2.0,double,-0.06611005692599621
2023,LA,Desjuan Johnson,DT,105,0.003984819734345351,-2.0,double,-0.007969639468690701
2023,LA,Duke Shelley,CB,76,0.002884250474383302,-2.0,double,-0.005768500948766604
2023,LA,Earnest Brown IV,DE,56,0.002125237191650854,-2.0,double,-0.004250474383301708
2023,LA,Ernest Jones,LB,990,0.03757115749525617,-2.0,double,-0.07514231499051234
2023,LA,Ethan Evans,P,0,0.0,-2.0,double,-0.0
2023,LA,Hunter Long,TE,55,0.0020872865275142313,-2.0,double,-0.004174573055028463
2023,LA,Jake Hummel,LB,43,0.001631878557874763,-2.0,double,-0.003263757115749526
2023,LA,Jason Taylor,FS,42,0.0015939278937381403,-2.0,double,-0.0031878557874762807
2023,LA,John Johnson,FS,0,0.0,-2.0,double,-0.0
2023,LA,John Johnson,SS,574,0.02178368121442125,-2.0,double,-0.0435673624288425
2023,LA,Jonah Williams,DE,617,0.023415559772296014,-2.0,double,-0.04683111954459203
2023,LA,Jonah Williams,DT,20,0.0007590132827324478,-2.0,double,-0.0015180265654648956
2023,LA,Jordan Fuller,FS,1008,0.03825426944971537,-2.0,double,-0.07650853889943074
2023,LA,Jordan Fuller,SS,51,0.001935483870967742,-2.0,double,-0.003870967741935484
2023,LA,Joseph Noteboom,T,573,0.02174573055028463,-2.0,double,-0.04349146110056926
2023,LA,Keir Thomas,LB,95,0.003605313092979127,-2.0,double,-0.007210626185958254
2023,LA,Kevin Dotson,G,940,0.03567362428842505,-2.0,double,-0.0713472485768501
2023,LA,Kobie Turner,DT,29,0.0011005692599620493,-2.0,double,-0.0022011385199240986
2023,LA,Kobie Turner,NT,702,0.02664136622390892,-2.0,double,-0.05328273244781784
2023,LA,Kyren Williams,RB,716,0.02717267552182163,-2.0,double,-0.05434535104364326
2023,LA,Larrell Murchison,DT,261,0.009905123339658444,-2.0,double,-0.019810246679316888
2023,LA,Lucas Havrisik,K,0,0.0,-2.0,double,-0.0
2023,LA,Marquise Copeland,DT,11,0.0004174573055028463,-2.0,double,-0.0008349146110056926
2023,LA,Matthew Stafford,QB,1058,0.04015180265654649,-2.0,double,-0.08030360531309298
2023,LA,Michael Hoecht,DT,47,0.0017836812144212523,-2.0,double,-0.0035673624288425046
2023,LA,Michael Hoecht,LB,971,0.03685009487666034,-2.0,double,-0.07370018975332068
2023,LA,Myles Gaskin,RB,0,0.0,-2.0,double,-0.0
2023,LA,Nick Hampton,LB,69,0.002618595825426945,-2.0,double,-0.00523719165085389
2023,LA,Ochaun Mathis,LB,74,0.002808349146110057,-2.0,double,-0.005616698292220114
2023,LA,Olakunle Fatukasi,LB,0,0.0,-2.0,double,-0.0
2023,LA,Puka Nacua,WR,1049,0.03981024667931689,-2.0,double,-0.07962049335863378
2023,LA,Quentin Lake,FS,499,0.018937381404174572,-2.0,double,-0.037874762808349144
2023,LA,Quentin Lake,SS,9,0.0003415559772296015,-2.0,double,-0.000683111954459203
2023,LA,Rob Havenstein,T,915,0.034724857685009484,-2.0,double,-0.06944971537001897
2023,LA,Ronnie Rivers,RB,111,0.004212523719165085,-2.0,double,-0.00842504743833017
2023,LA,Royce Freeman,RB,209,0.007931688804554079,-2.0,double,-0.015863377609108158
2023,LA,Russ Yeast,FS,51,0.001935483870967742,-2.0,double,-0.003870967741935484
2023,LA,Russ Yeast,SS,787,0.029867172675521823,-2.0,double,-0.05973434535104365
2023,LA,Shaun Jolly,CB,0,0.0,-2.0,double,-0.0
2023,LA,Steve Avila,G,1206,0.045768500948766604,-2.0,double,-0.09153700189753321
2023,LA,Tre'Vius Tomlinson,CB,41,0.001555977229601518,-2.0,double,-0.003111954459203036
2023,LA,Tremayne Anchrum,G,96,0.0036432637571157493,-2.0,double,-0.007286527514231499
2023,LA,Tremayne Anchrum,T,0,0.0,-2.0,double,-0.0
2023,LA,Troy Reeder,LB,192,0.007286527514231499,-2.0,double,-0.014573055028462997
2023,LA,Tutu Atwell,WR,695,0.02637571157495256,-2.0,double,-0.05275142314990512
2023,LA,Tyler Higbee,TE,904,0.03430740037950664,-2.0,double,-0.06861480075901329
2023,LA,Tyler Johnson,WR,36,0.001366223908918406,-2.0,double,-0.002732447817836812
2023,LA,Van Jefferson,WR,265,0.010056925996204934,-2.0,double,-0.020113851992409868
2023,LA,Warren McClendon,T,32,0.0012144212523719166,-2.0,double,-0.002428842504743833
2023,LA,Zach Evans,RB,16,0.0006072106261859583,-2.0,double,-0.0012144212523719166
2023,LA,Zach VanValkenburg,DE,11,0.0004174573055028463,-2.0,double,-0.0008349146110056926
2023,LA,Zach VanValkenburg,LB,86,0.003263757115749526,-2.0,double,-0.006527514231499052
2023,LA,Zachary Thomas,T,35,0.0013282732447817836,-2.0,double,-0.0026565464895635673
2023,LAC,AJ Finley,FS,26,0.001023219205037387,-22.0,single,-0.022510822510822513
2023,LAC,Alex Erickson,WR,329,0.012947658402203856,-22.0,single,-0.28484848484848485
2023,LAC,Alohi Gilman,SS,928,0.03652105470287288,-22.0,single,-0.8034632034632034
2023,LAC,Amen Ogbongbemiga,LB,5,0.0001967729240456513,-22.0,single,-0.004329004329004329
2023,LAC,Andrew Farmer,LB,60,0.0023612750885478157,-22.0,single,-0.051948051948051945
2023,LAC,Asante Samuel Jr.,CB,1111,0.043722943722943726,-22.0,single,-0.9619047619047619
2023,LAC,Austen Pleasants,T,10,0.0003935458480913026,-22.0,single,-0.008658008658008658
2023,LAC,Austin Ekeler,RB,630,0.024793388429752067,-22.0,single,-0.5454545454545454
2023,LAC,Austin Johnson,DT,605,0.023809523809523808,-22.0,single,-0.5238095238095237
2023,LAC,Austin Johnson,NT,35,0.0013774104683195593,-22.0,single,-0.030303030303030304
2023,LAC,Blake Lynch,LB,0,0.0,-22.0,single,-0.0
2023,LAC,Brenden Jaimes,G,241,0.009484454939000393,-22.0,single,-0.20865800865800865
2023,LAC,Brevin Allen,DE,8,0.0003148366784730421,-22.0,single,-0.006926406926406926
2023,LAC,Brevin Allen,LB,4,0.00015741833923652105,-22.0,single,-0.003463203463203463
2023,LAC,Cameron Dicker,K,0,0.0,-22.0,single,-0.0
2023,LAC,Cameron Dicker,P,0,0.0,-22.0,single,-0.0
2023,LAC,Cameron Tom,C,0,0.0,-22.0,single,-0.0
2023,LAC,Chris Rumph,DE,103,0.004053522235340417,-22.0,single,-0.08917748917748917
2023,LAC,Christopher Hinton,DT,81,0.0031877213695395514,-22.0,single,-0.07012987012987013
2023,LAC,Corey Linsley,C,215,0.008461235733963006,-22.0,single,-0.18614718614718612
2023,LAC,Daiyan Henley,LB,53,0.002085792994883904,-22.0,single,-0.04588744588744589
2023,LAC,Dean Marlowe,SS,297,0.011688311688311689,-22.0,single,-0.2571428571428572
2023,LAC,Deane Leonard,CB,222,0.008736717827626918,-22.0,single,-0.1922077922077922
2023,LAC,Deane Leonard,SS,0,0.0,-22.0,single,-0.0
2023,LAC,Derius Davis,WR,149,0.005863833136560409,-22.0,single,-0.129004329004329
2023,LAC,Derwin James,FS,67,0.0026367571822117275,-22.0,single,-0.058008658008658
2023,LAC,Derwin James,SS,935,0.0367965367965368,-22.0,single,-0.8095238095238095
2023,LAC,Donald Parham,TE,460,0.01810310901219992,-22.0,single,-0.39826839826839827
2023,LAC,Easton Stick,QB,320,0.012593467138921684,-22.0,single,-0.27705627705627706
2023,LAC,Elijah Dotson,RB,16,0.0006296733569460842,-22.0,single,-0.013852813852813853
2023,LAC,Eric Kendricks,LB,848,0.03337268791814246,-22.0,single,-0.7341991341991342
2023,LAC,Essang Bassey,CB,210,0.008264462809917356,-22.0,single,-0.18181818181818182
2023,LAC,Foster Sarell,T,48,0.0018890200708382527,-22.0,single,-0.04155844155844156
2023,LAC,Gerald Everett,TE,572,0.022510822510822513,-22.0,single,-0.49523809523809526
2023,LAC,Hunter Kampmoyer,TE,1,3.935458480913026e-05,-22.0,single,-0.0008658008658008658
2023,LAC,Isaiah Spiller,RB,111,0.004368358913813459,-22.0,single,-0.0961038961038961
2023,LAC,J.C. Jackson,CB,85,0.0033451397087760726,-22.0,single,-0.0735930735930736
2023,LAC,JK Scott,P,0,0.0,-22.0,single,-0.0
2023,LAC,JT Woods,FS,60,0.0023612750885478157,-22.0,single,-0.051948051948051945
2023,LAC,Ja'Sir Taylor,CB,515,0.020267611176702085,-22.0,single,-0.4458874458874459
2023,LAC,Ja'Sir Taylor,FS,17,0.0006690279417552145,-22.0,single,-0.01471861471861472
2023,LAC,Jalen Guyton,WR,255,0.010035419126328217,-22.0,single,-0.22077922077922077
2023,LAC,Jamaree Salyer,G,1148,0.045179063360881545,-22.0,single,-0.993939393939394
2023,LAC,Jaylinn Hawkins,FS,108,0.004250295159386069,-22.0,single,-0.09350649350649351
2023,LAC,Joey Bosa,DE,262,0.01031090121999213,-22.0,single,-0.22683982683982684
2023,LAC,Joey Bosa,LB,58,0.002282565918929555,-22.0,single,-0.050216450216450215
2023,LAC,Jordan McFadden,G,163,0.006414797323888233,-22.0,single,-0.14112554112554113
2023,LAC,Josh Harris,LS,0,0.0,-22.0,single,-0.0
2023,LAC,Josh Palmer,WR,525,0.02066115702479339,-22.0,single,-0.4545454545454546
2023,LAC,Joshua Kelley,RB,392,0.015426997245179064,-22.0,single,-0.3393939393939394
2023,LAC,Justin Herbert,QB,838,0.03297914207005116,-22.0,single,-0.7255411255411256
2023,LAC,Justin Hollins,LB,113,0.00444706808343172,-22.0,single,-0.09783549783549784
2023,LAC,Keelan Doss,WR,98,0.003856749311294766,-22.0,single,-0.08484848484848485
2023,LAC,Keenan Allen,WR,779,0.030657221566312474,-22.0,single,-0.6744588744588744
2023,LAC,Kenneth Murray,LB,968,0.0380952380952381,-22.0,single,-0.8380952380952382
2023,LAC,Khalil Mack,DE,884,0.03478945297127115,-22.0,single,-0.7653679653679654
2023,LAC,Khalil Mack,LB,50,0.0019677292404565133,-22.0,single,-0.043290043290043295
2023,LAC,Michael Davis,CB,885,0.03482880755608028,-22.0,single,-0.7662337662337662
2023,LAC,Mike Williams,WR,167,0.006572215663124754,-22.0,single,-0.1445887445887446
2023,LAC,Morgan Fox,DE,34,0.001338055883510429,-22.0,single,-0.02943722943722944
2023,LAC,Morgan Fox,DT,403,0.015859897678079497,-22.0,single,-0.3489177489177489
2023,LAC,Nick Niemann,LB,245,0.009641873278236915,-22.0,single,-0.21212121212121213
2023,LAC,Nick Vannett,TE,125,0.004919323101141283,-22.0,single,-0.10822510822510822
2023,LAC,Nick Williams,DT,400,0.015741833923652106,-22.0,single,-0.34632034632034636
2023,LAC,Otito Ogbonnia,DT,223,0.008776072412436048,-22.0,single,-0.19307359307359306
2023,LAC,Quentin Johnston,WR,748,0.02943722943722944,-22.0,single,-0.6476190476190476
2023,LAC,Raheem Layne,SS,76,0.0029909484454939002,-22.0,single,-0.0658008658008658
2023,LAC,Rashawn Slater,T,1158,0.045572609208972846,-22.0,single,-1.0025974025974027
2023,LAC,Scott Matlock,DT,11,0.0004329004329004329,-22.0,single,-0.009523809523809525
2023,LAC,Scott Matlock,NT,255,0.010035419126328217,-22.0,single,-0.22077922077922077
2023,LAC,Sebastian Joseph-Day,DT,524,0.02062180243998426,-22.0,single,-0.4536796536796537
2023,LAC,Sebastian Joseph-Day,NT,36,0.0014167650531286896,-22.0,single,-0.03116883116883117
2023,LAC,Simi Fehoko,WR,24,0.0009445100354191264,-22.0,single,-0.02077922077922078
2023,LAC,Stephen Anderson,TE,4,0.00015741833923652105,-22.0,single,-0.003463203463203463
2023,LAC,Stone Smartt,TE,309,0.012160566706021251,-22.0,single,-0.2675324675324675
2023,LAC,Tanner Muse,LB,0,0.0,-22.0,single,-0.0
2023,LAC,Terrell Bynum,WR,1,3.935458480913026e-05,-22.0,single,-0.0008658008658008658
2023,LAC,Tre' McKitty,TE,66,0.0025974025974025974,-22.0,single,-0.05714285714285714
2023,LAC,Trey Pipkins,T,1120,0.0440771349862259,-22.0,single,-0.9696969696969697
2023,LAC,Tuli Tuipulotu,DE,830,0.03266430539157812,-22.0,single,-0.7186147186147187
2023,LAC,Tuli Tuipulotu,LB,22,0.0008658008658008658,-22.0,single,-0.01904761904761905
2023,LAC,Ty Shelby,DE,10,0.0003935458480913026,-22.0,single,-0.008658008658008658
2023,LAC,Will Clapp,C,706,0.027784336875245966,-22.0,single,-0.6112554112554113
2023,LAC,Zion Johnson,G,1010,0.03974813065722157,-22.0,single,-0.8744588744588745
2023,LV,AJ Cole III,P,0,0.0,8.0,zero,0.0
2023,LV,Adam Butler,DE,22,0.0009178522257916476,8.0,zero,0.0073428178063331805
2023,LV,Adam Butler,DT,505,0.02106888063749009,8.0,zero,0.16855104509992072
2023,LV,Aidan O'Connell,QB,641,0.026742876215111185,8.0,zero,0.21394300972088948
2023,LV,Amari Burney,LB,89,0.003713129458884392,8.0,zero,0.029705035671075138
2023,LV,Ameer Abdullah,RB,216,0.009011640035045267,8.0,zero,0.07209312028036213
2023,LV,Amik Robertson,CB,675,0.028161375109516457,8.0,zero,0.22529100087613166
2023,LV,Andre James,C,964,0.04021861571196128,8.0,zero,0.32174892569569025
2023,LV,Austin Hooper,TE,557,0.023238349534815805,8.0,zero,0.18590679627852644
2023,LV,Bilal Nichols,DT,615,0.02565814176644833,8.0,zero,0.20526513413158665
2023,LV,Brandon Bolden,RB,5,0.00020860277858901082,8.0,zero,0.0016688222287120865
2023,LV,Brandon Facyson,CB,44,0.0018357044515832951,8.0,zero,0.014685635612666361
2023,LV,Brandon Parker,T,14,0.0005840877800492302,8.0,zero,0.004672702240393842
2023,LV,Brian Hoyer,QB,80,0.003337644457424173,8.0,zero,0.026701155659393384
2023,LV,Byron Young,DT,99,0.004130335016062414,8.0,zero,0.03304268012849931
2023,LV,Christopher Smith,SS,22,0.0009178522257916476,8.0,zero,0.0073428178063331805
2023,LV,Cole Fotheringham,TE,21,0.0008761316700738454,8.0,zero,0.007009053360590763
2023,LV,Curtis Bolton,LB,15,0.0006258083357670324,8.0,zero,0.005006466686136259
2023,LV,DJ Turner,WR,12,0.0005006466686136259,8.0,zero,0.0040051733489090075
2023,LV,Daniel Carlson,K,0,0.0,8.0,zero,0.0
2023,LV,Davante Adams,WR,963,0.04017689515624348,8.0,zero,0.32141516124994784
2023,LV,David Long,CB,133,0.005548833910467688,8.0,zero,0.0443906712837415
2023,LV,DeAndre Carter,WR,102,0.004255496683215821,8.0,zero,0.03404397346572657
2023,LV,Divine Deablo,LB,772,0.03220826901414327,8.0,zero,0.25766615211314614
2023,LV,Dylan Parham,G,1042,0.04347281905794985,8.0,zero,0.3477825524635988
2023,LV,Greg Van Roten,G,1025,0.04276356961074722,8.0,zero,0.34210855688597774
2023,LV,Hroniss Grasu,C,15,0.0006258083357670324,8.0,zero,0.005006466686136259
2023,LV,Hunter Renfrow,WR,363,0.015144561725562184,8.0,zero,0.12115649380449747
2023,LV,Isaac Rochell,DE,120,0.005006466686136259,8.0,zero,0.04005173348909007
2023,LV,Isaiah Pola-Mao,FS,130,0.005423672243314281,8.0,zero,0.04338937794651425
2023,LV,Jack Jones,CB,345,0.014393591722641746,8.0,zero,0.11514873378113397
2023,LV,Jacob Bobenmoyer,LS,0,0.0,8.0,zero,0.0
2023,LV,Jakob Johnson,FB,186,0.007760023363511202,8.0,zero,0.06208018690808961
2023,LV,Jakobi Meyers,WR,903,0.03767366181317535,8.0,zero,0.3013892945054028
2023,LV,Jakorian Bennett,CB,360,0.015019400058408778,8.0,zero,0.12015520046727023
2023,LV,Janarius Robinson,DE,78,0.0032542033459885687,8.0,zero,0.02603362676790855
2023,LV,Jaylon Smith,LB,25,0.001043013892945054,8.0,zero,0.008344111143560432
2023,LV,Jermaine Eluemunor,G,54,0.0022529100087613167,8.0,zero,0.018023280070090533
2023,LV,Jermaine Eluemunor,T,851,0.035504192915849636,8.0,zero,0.2840335433267971
2023,LV,Jerry Tillery,DT,504,0.02102716008177229,8.0,zero,0.16821728065417832
2023,LV,Jesper Horsted,TE,8,0.00033376444574241727,8.0,zero,0.002670115565939338
2023,LV,Jimmy Garoppolo,QB,325,0.013559180608285702,8.0,zero,0.10847344486628561
2023,LV,John Jenkins,DT,563,0.023488672869122616,8.0,zero,0.18790938295298093
2023,LV,John Jenkins,NT,31,0.001293337227251867,8.0,zero,0.010346697818014935
2023,LV,Jordan Meredith,G,92,0.003838291126037799,8.0,zero,0.03070632900830239
2023,LV,Josh Jacobs,RB,600,0.025032333430681297,8.0,zero,0.20025866744545037
2023,LV,Justin Herron,T,16,0.0006675288914848345,8.0,zero,0.005340231131878676
2023,LV,Kana'i Mauga,LB,11,0.0004589261128958238,8.0,zero,0.0036714089031665903
2023,LV,Kolton Miller,T,704,0.029371271225332722,8.0,zero,0.23497016980266178
2023,LV,Kristian Wilkerson,WR,42,0.0017522633401476908,8.0,zero,0.014018106721181527
2023,LV,Luke Masterson,LB,181,0.007551420584922191,8.0,zero,0.06041136467937753
2023,LV,Malcolm Koonce,DE,500,0.020860277858901082,8.0,zero,0.16688222287120866
2023,LV,Malik Reed,LB,63,0.0026283950102215362,8.0,zero,0.02102716008177229
2023,LV,Marcus Epps,SS,1031,0.043013892945054026,8.0,zero,0.3441111435604322
2023,LV,Marcus Peters,CB,732,0.030539446785431183,8.0,zero,0.24431557428344947
2023,LV,Matthew Butler,DT,11,0.0004589261128958238,8.0,zero,0.0036714089031665903
2023,LV,Maxx Crosby,DE,1081,0.04509992073094413,8.0,zero,0.36079936584755307
2023,LV,Michael Mayer,TE,602,0.0251157745421169,8.0,zero,0.2009261963369352
2023,LV,Nate Hobbs,CB,776,0.032375151237014475,8.0,zero,0.2590012098961158
2023,LV,Nesta Jade Silvera,DT,24,0.0010012933372272519,8.0,zero,0.008010346697818015
2023,LV,Netane Muti,G,1,4.172055571780216e-05,8.0,zero,0.00033376444574241727
2023,LV,Robert Spillane,LB,1101,0.04593433184530018,8.0,zero,0.36747465476240143
2023,LV,Roderic Teamer,SS,46,0.0019191455630188994,8.0,zero,0.015353164504151195
2023,LV,Thayer Munford,T,521,0.021736409528974925,8.0,zero,0.1738912762317994
2023,LV,Tre Tucker,WR,334,0.013934665609745921,8.0,zero,0.11147732487796737
2023,LV,Tre'von Moehrig,FS,1106,0.04614293462388919,8.0,zero,0.3691434769911135
2023,LV,Troy Pride Jr.,CB,0,0.0,8.0,zero,0.0
2023,LV,Tyler Hall,CB,160,0.006675288914848346,8.0,zero,0.05340231131878677
2023,LV,Tyree Wilson,DE,461,0.019233176185906795,8.0,zero,0.15386540948725436
2023,LV,Tyree Wilson,LB,32,0.001335057782969669,8.0,zero,0.010680462263757353
2023,LV,Zach Gentry,TE,18,0.0007509700029204388,8.0,zero,0.006007760023363511
2023,LV,Zamir White,RB,229,0.009554007259376695,8.0,zero,0.07643205807501356
2023,MIA,Alec Ingold,FB,425,0.016492045013581685,-10.0,zero,-0.16492045013581685
2023,MIA,Andrew Van Ginkel,LB,726,0.028172293364377182,-10.0,zero,-0.2817229336437718
2023,MIA,Austin Jackson,T,1050,0.04074505238649592,-10.0,zero,-0.4074505238649592
2023,MIA,Blake Ferguson,LS,0,0.0,-10.0,zero,-0.0
2023,MIA,Bradley Chubb,LB,836,0.03244082266201009,-10.0,zero,-0.3244082266201009
2023,MIA,Brandon Jones,FS,539,0.02091579355840124,-10.0,zero,-0.2091579355840124
2023,MIA,Brandon Jones,SS,2,7.760962359332557e-05,-10.0,zero,-0.0007760962359332558
2023,MIA,Brandon Pili,DT,9,0.0003492433061699651,-10.0,zero,-0.003492433061699651
2023,MIA,Brandon Pili,NT,21,0.0008149010477299185,-10.0,zero,-0.008149010477299184
2023,MIA,Braxton Berrios,WR,469,0.018199456732634848,-10.0,zero,-0.18199456732634847
2023,MIA,Bruce Irvin,LB,12,0.00046565774155995343,-10.0,zero,-0.004656577415599534
2023,MIA,Calvin Munson,LB,12,0.00046565774155995343,-10.0,zero,-0.004656577415599534
2023,MIA,Cam Smith,CB,20,0.0007760962359332557,-10.0,zero,-0.0077609623593325565
2023,MIA,Cameron Goode,LB,76,0.002949165696546372,-10.0,zero,-0.02949165696546372
